Epoch: 0479, loss_ac: 10.9292, loss_reconstruction: 2.8141, Csen_loss: 0.587, Csen_adv_loss: 0.8055, cls: 0.5787Test: accuracy: 0.6574 roc: 0.7239 parity: 0.0216 equality: 0.0309
Epoch: 0480, loss_ac: 10.9238, loss_reconstruction: 2.7710, Csen_loss: 0.5888, Csen_adv_loss: 0.8071, cls: 0.5734Test: accuracy: 0.6500 roc: 0.7193 parity: 0.0270 equality: 0.0383
Epoch: 0481, loss_ac: 10.7822, loss_reconstruction: 2.7851, Csen_loss: 0.5889, Csen_adv_loss: 0.8062, cls: 0.5552Test: accuracy: 0.6504 roc: 0.7153 parity: 0.0484 equality: 0.0526
Epoch: 0482, loss_ac: 11.0524, loss_reconstruction: 2.7459, Csen_loss: 0.5867, Csen_adv_loss: 0.8070, cls: 0.5615Test: accuracy: 0.6524 roc: 0.7159 parity: 0.0281 equality: 0.0294
Epoch: 0483, loss_ac: 10.9411, loss_reconstruction: 2.7938, Csen_loss: 0.5885, Csen_adv_loss: 0.8066, cls: 0.5481Test: accuracy: 0.6610 roc: 0.7201 parity: 0.0189 equality: 0.0223
Epoch: 0484, loss_ac: 10.8992, loss_reconstruction: 2.7574, Csen_loss: 0.5905, Csen_adv_loss: 0.8093, cls: 0.5612Test: accuracy: 0.6590 roc: 0.7168 parity: 0.0359 equality: 0.0420
Epoch: 0485, loss_ac: 10.8664, loss_reconstruction: 2.7831, Csen_loss: 0.5893, Csen_adv_loss: 0.8077, cls: 0.5499Test: accuracy: 0.6571 roc: 0.7238 parity: 0.0232 equality: 0.0306
Epoch: 0487, loss_ac: 10.9198, loss_reconstruction: 2.7701, Csen_loss: 0.5921, Csen_adv_loss: 0.8065, cls: 0.5621Test: accuracy: 0.6539 roc: 0.7206 parity: 0.0166 equality: 0.0271
Epoch: 0488, loss_ac: 10.9417, loss_reconstruction: 2.7373, Csen_loss: 0.5904, Csen_adv_loss: 0.8060, cls: 0.5586Test: accuracy: 0.6547 roc: 0.7201 parity: 0.0009 equality: 0.0194
Epoch: 0490, loss_ac: 10.8219, loss_reconstruction: 2.7364, Csen_loss: 0.5867, Csen_adv_loss: 0.8055, cls: 0.5560Test: accuracy: 0.6551 roc: 0.7231 parity: 0.0137 equality: 0.0337
Epoch: 0491, loss_ac: 10.6237, loss_reconstruction: 2.7948, Csen_loss: 0.5916, Csen_adv_loss: 0.8045, cls: 0.5680Test: accuracy: 0.6528 roc: 0.7254 parity: 0.0196 equality: 0.0200
Epoch: 0492, loss_ac: 10.9031, loss_reconstruction: 2.7189, Csen_loss: 0.5884, Csen_adv_loss: 0.8066, cls: 0.5500Test: accuracy: 0.6520 roc: 0.7185 parity: 0.0579 equality: 0.0740
Epoch: 0493, loss_ac: 10.8882, loss_reconstruction: 2.7725, Csen_loss: 0.5882, Csen_adv_loss: 0.8039, cls: 0.5615Test: accuracy: 0.6567 roc: 0.7260 parity: 0.0143 equality: 0.0234
Epoch: 0494, loss_ac: 10.8958, loss_reconstruction: 2.7176, Csen_loss: 0.5889, Csen_adv_loss: 0.8043, cls: 0.5638Test: accuracy: 0.6520 roc: 0.7196 parity: 0.0158 equality: 0.0266
Epoch: 0495, loss_ac: 10.6918, loss_reconstruction: 2.7761, Csen_loss: 0.5876, Csen_adv_loss: 0.8040, cls: 0.5471Test: accuracy: 0.6516 roc: 0.7155 parity: 0.0608 equality: 0.0703
Epoch: 0496, loss_ac: 10.8283, loss_reconstruction: 2.7232, Csen_loss: 0.5853, Csen_adv_loss: 0.8048, cls: 0.5585Test: accuracy: 0.6571 roc: 0.7233 parity: 0.0279 equality: 0.0357
Epoch: 0497, loss_ac: 10.7843, loss_reconstruction: 2.7436, Csen_loss: 0.593, Csen_adv_loss: 0.8052, cls: 0.5605Test: accuracy: 0.6586 roc: 0.7242 parity: 0.0284 equality: 0.0354
Epoch: 0499, loss_ac: 10.7734, loss_reconstruction: 2.7232, Csen_loss: 0.5882, Csen_adv_loss: 0.8059, cls: 0.5692Test: accuracy: 0.6633 roc: 0.7284 parity: 0.0203 equality: 0.0229
Epoch: 0500, loss_ac: 10.6885, loss_reconstruction: 2.7092, Csen_loss: 0.5913, Csen_adv_loss: 0.8047, cls: 0.5548Test: accuracy: 0.6539 roc: 0.7220 parity: 0.0380 equality: 0.0417
Epoch: 0502, loss_ac: 10.5835, loss_reconstruction: 2.7177, Csen_loss: 0.5917, Csen_adv_loss: 0.8066, cls: 0.5662Test: accuracy: 0.6543 roc: 0.7277 parity: 0.0240 equality: 0.0260
Epoch: 0503, loss_ac: 10.7203, loss_reconstruction: 2.6948, Csen_loss: 0.5896, Csen_adv_loss: 0.8067, cls: 0.5614Test: accuracy: 0.6578 roc: 0.7235 parity: 0.0434 equality: 0.0543
Epoch: 0505, loss_ac: 10.7546, loss_reconstruction: 2.7123, Csen_loss: 0.5907, Csen_adv_loss: 0.8072, cls: 0.5570Test: accuracy: 0.6567 roc: 0.7217 parity: 0.0204 equality: 0.0437
Epoch: 0506, loss_ac: 10.4495, loss_reconstruction: 2.7642, Csen_loss: 0.5877, Csen_adv_loss: 0.8074, cls: 0.5545Test: accuracy: 0.6606 roc: 0.7256 parity: 0.0211 equality: 0.0254
Epoch: 0508, loss_ac: 10.7160, loss_reconstruction: 2.7270, Csen_loss: 0.5867, Csen_adv_loss: 0.8064, cls: 0.5491Test: accuracy: 0.6563 roc: 0.7194 parity: 0.0442 equality: 0.0466
Epoch: 0509, loss_ac: 10.5456, loss_reconstruction: 2.6984, Csen_loss: 0.5872, Csen_adv_loss: 0.8080, cls: 0.5520Test: accuracy: 0.6621 roc: 0.7227 parity: 0.0217 equality: 0.0303
Epoch: 0510, loss_ac: 10.5664, loss_reconstruction: 2.7220, Csen_loss: 0.5898, Csen_adv_loss: 0.8068, cls: 0.5695Test: accuracy: 0.6567 roc: 0.7210 parity: 0.0361 equality: 0.0520
Epoch: 0512, loss_ac: 10.5670, loss_reconstruction: 2.6968, Csen_loss: 0.5947, Csen_adv_loss: 0.8076, cls: 0.5454Test: accuracy: 0.6578 roc: 0.7227 parity: 0.0237 equality: 0.0246
Epoch: 0513, loss_ac: 10.5444, loss_reconstruction: 2.7048, Csen_loss: 0.5864, Csen_adv_loss: 0.8059, cls: 0.5486Test: accuracy: 0.6571 roc: 0.7286 parity: 0.0232 equality: 0.0283
